,DT predictions,RF predictions,GB predictions,ET predictions,Ensemble of the four ,Real values
14123,6.5,6.0692999999999975,5.750736580935757,6.363599999999996,6.170909145233939,7.63
11177,7.730000000000002,7.73000000000001,7.699934526303248,7.72880000000001,7.722183631575818,7.73
3275,5.89,5.891799999999989,5.879524473795451,5.893699999999988,5.888756118448857,5.89
7820,3.77,4.368000000000001,4.948283424931471,4.2115,4.3244458562328685,3.42
13356,6.91,6.118700000000003,6.00254099031065,6.5579000000000045,6.397285247577664,6.57
7937,5.99,5.990300000000007,6.141104127091544,5.989800000000007,6.027801031772889,5.99
13029,6.1,6.100200000000012,6.0610027497425465,6.100800000000009,6.090500687435642,6.1
10743,0.0,0.0,0.0,0.0,0.0,0.0
10683,6.990000000000001,6.991800000000005,7.007471295459758,6.996800000000002,6.9965178238649415,7.0
13891,4.25,5.462900000000001,5.324666571263212,5.4193,5.114216642815803,5.25
9322,6.11,6.10990000000001,6.124056090833634,6.110900000000008,6.113714022708413,6.11
9704,6.45,6.3964,6.300838452281016,6.543500000000005,6.422684613070255,6.37
8845,5.799999999999998,5.785900000000001,5.848593997336629,5.768199999999998,5.800673499334156,5.81
1769,6.57,5.6110000000000015,5.491881683298938,5.699000000000001,5.842970420824735,6.94
7393,6.990000000000001,6.991800000000005,6.95136701372062,6.994800000000003,6.981991753430158,6.99
12848,7.13,7.129799999999997,7.134966050096892,7.129799999999997,7.131141512524222,7.13
12810,6.86,6.86010000000001,6.883348531258931,6.860800000000009,6.866062132814737,6.86
11165,6.33,6.210399999999998,5.548916032282641,6.0192999999999985,6.027154008070659,5.48
4339,5.96,5.858499999999996,5.7593129048072065,5.786099999999997,5.8409782262018,6.09
2099,6.9399999999999995,6.940000000000014,6.889822447616856,6.942200000000011,6.9280056119042195,6.94
6790,7.01,7.009999999999994,6.9989987035927514,7.010099999999994,7.007274675898184,7.01
6505,5.33,4.891799999999998,5.1684231821703515,4.9837,5.093480795542587,4.53
794,5.94,5.940800000000005,5.967921483193738,5.937200000000005,5.946480370798437,5.94
9589,6.590000000000002,6.589999999999999,6.532950138494669,6.5899,6.575712534623667,6.59
13824,3.78,4.3953999999999995,4.488017312539256,4.298100000000001,4.240379328134814,4.67
12638,5.74,5.973900000000003,5.79437565240627,6.085700000000005,5.89849391310157,6.11
7738,6.5500000000000025,6.549999999999996,6.525091500033975,6.550999999999996,6.544022875008492,6.55
13183,3.0,5.324999999999999,5.140142128338351,5.915399999999998,4.845135532084587,7.4
2974,5.980000000000002,5.9830000000000085,5.969584599104271,5.982400000000008,5.9787461497760725,5.98
13467,6.47,6.470000000000016,6.490006118655393,6.467400000000009,6.4743515296638545,6.46
4342,7.680000000000002,7.679099999999988,7.56248686018438,7.682099999999995,7.650921715046091,7.68
6595,7.28,7.279899999999983,7.2280077151628825,7.277899999999985,7.266451928790713,7.28
14248,5.74,5.6726,5.610655821958964,5.655700000000001,5.669738955489741,5.14
4110,5.450000000000001,5.4374,5.523242946379039,5.492499999999999,5.47578573659476,5.45
5786,5.17,5.188800000000004,5.472778404928458,5.332600000000003,5.291044601232116,5.16
13287,4.0,5.157699999999998,5.289522986599414,5.204200000000001,4.9128557466498535,4.75
9351,5.450000000000001,5.440199999999996,5.323028938976537,5.4644999999999975,5.419432234744133,5.45
12720,4.81,5.101000000000004,5.615719922124704,5.289400000000001,5.204029980531177,4.96
5071,7.11,6.100499999999999,5.797113600326445,5.9769999999999985,6.24615340008161,7.15
12023,4.76,4.290100000000001,5.186183846339419,4.150900000000002,4.596795961584855,4.47
13936,3.0,3.2727000000000017,3.900869432349763,2.9811000000000014,3.2886673580874417,4.0
14408,6.0,5.637,5.441482546289986,5.201099999999998,5.569895636572496,4.33
1766,5.45,4.841100000000002,5.096348723909301,5.183199999999999,5.142662180977325,3.39
14090,5.43,5.9896,5.610880322475933,5.739400000000002,5.692470080618984,5.83
1516,6.590000000000002,6.5868,6.590647404087115,6.585100000000002,6.58813685102178,6.59
10498,6.5600000000000005,6.55999999999999,6.5783876766514915,6.558399999999991,6.564196919162868,6.56
3322,6.1,5.547,5.72933069898764,5.5604000000000005,5.73418267474691,5.51
10140,6.540000000000001,6.539799999999999,6.567693567692085,6.538899999999996,6.54659839192302,6.54
11358,7.63,7.629999999999996,7.630059761486102,7.630099999999998,7.630039940371525,7.63
13621,6.5500000000000025,6.549999999999996,6.550009475731414,6.555699999999996,6.551427368932853,6.55
13153,5.05,4.633500000000001,5.06547800577228,4.794300000000002,4.88581950144307,4.45
13924,2.33,4.2772,4.735851982252567,3.4682999999999997,3.7028379955631414,6.83
8627,7.88,7.879899999999997,7.8799051531268836,7.880599999999996,7.880101288281718,7.88
9952,5.96,5.960599999999999,5.944592771454404,5.959199999999997,5.9560981928636,5.96
14297,4.0,3.702700000000001,4.430226866081192,5.353899999999999,4.371706716520298,1.0
450,6.52,6.518399999999991,6.522311793138664,6.51969999999999,6.520102948284661,6.52
13524,6.32,6.309499999999995,6.3150667305543315,6.305399999999994,6.312491682638581,6.31
5042,5.83,5.783100000000003,5.729118365596036,5.697099999999998,5.75982959139901,6.14
3474,7.21,7.2100000000000035,7.220516193842047,7.210000000000004,7.212629048460514,7.21
7095,6.650000000000004,6.649199999999988,6.700066947926302,6.645599999999989,6.6612167369815705,6.64
2477,5.37,5.362100000000002,5.463482563227227,5.364400000000002,5.3899956408068075,5.38
8487,6.5500000000000025,6.549999999999996,6.541673300554134,6.550699999999995,6.548093325138532,6.55
8957,8.43,8.429899999999993,8.40741048761703,8.431800000000008,8.424777621904258,8.43
3433,5.06,5.061100000000001,4.897441165444237,5.0388,5.014335291361059,5.07
5706,7.420000000000001,7.419999999999991,7.420929865186743,7.42109999999999,7.420507466296682,7.42
13617,5.6000000000000005,5.600000000000006,5.656578404160633,5.599700000000004,5.6140696010401605,5.6
2301,7.400000000000001,7.399999999999986,7.383250159763829,7.400099999999988,7.395837539940951,7.4
11055,5.37,5.530400000000004,5.522073979500697,5.5584000000000024,5.495218494875176,5.37
3532,7.670000000000001,7.67019999999999,7.612243787622621,7.670499999999992,7.655735946905651,7.67
8268,8.47,8.466700000000017,8.377031531967686,8.460200000000015,8.44348288299193,8.47
9305,3.0,4.2732,4.159206735427121,3.8926000000000003,3.8312516838567805,5.08
5180,6.9399999999999995,6.940000000000014,6.914590664973058,6.939500000000013,6.933522666243271,6.94
11445,6.27,5.6640999999999995,5.721516757579945,5.3508000000000004,5.751604189394985,4.36
5117,7.69,7.693300000000015,7.627447850999375,7.691600000000012,7.6755869627498505,7.69
10010,6.49,6.297600000000004,6.159774614493955,6.454600000000003,6.350493653623491,6.77
1393,6.89,6.88999999999999,6.916909285595902,6.892099999999989,6.8972523213989705,6.89
3678,6.19,6.189900000000008,6.142815630852029,6.189800000000007,6.1781289077130115,6.19
9402,5.61,5.531900000000002,5.464020485137965,5.207900000000004,5.4534551212844935,5.88
12585,6.810000000000001,6.811099999999993,6.856184882077355,6.806299999999992,6.8208962205193355,6.81
12529,6.35,5.3992,5.36067573701239,5.2748000000000035,5.5961689342530985,5.21
4391,7.19,7.189900000000014,7.2145429025553405,7.189100000000013,7.195885725638842,7.19
7688,7.89,7.889999999999989,7.905729416695069,7.889099999999989,7.8937073541737615,7.89
6896,6.78,6.779999999999983,6.817866187792074,6.780499999999984,6.78959154694801,6.78
4328,8.13,8.129999999999997,8.10221755374706,8.128999999999996,8.122804388436764,8.13
12639,7.039999999999999,7.039399999999995,7.025748430862378,7.037199999999992,7.035587107715591,7.04
11233,6.17,5.9996,6.00687283897774,6.249400000000003,6.106468209744435,4.75
5421,5.61,5.608600000000007,5.486167734796224,5.606400000000009,5.57779193369906,5.61
177,6.57,6.5700000000000065,6.512843298371161,6.570500000000006,6.555835824592793,6.57
8876,7.900000000000001,7.899999999999986,7.8824443508639,7.8986999999999865,7.895286087715968,7.9
3393,6.38,5.930999999999999,5.847592590013441,5.780999999999998,5.98489814750336,5.25
4129,5.83,6.1967,6.486202591363607,6.339100000000001,6.213000647840902,6.66
12317,7.38,7.379999999999996,7.308736035552236,7.380699999999996,7.362359008888058,7.38
6856,7.28,7.280499999999984,7.233967230709083,7.283099999999987,7.2693918076772635,7.28
457,8.25,5.622900000000002,5.785076118092578,5.437900000000001,6.273969029523144,4.33
7386,6.38,6.380099999999996,6.388414375420522,6.3802999999999965,6.382203593855129,6.38
7018,6.4,5.495199999999999,5.678437438005655,5.6947,5.817084359501414,6.11
14099,7.0,5.558900000000002,5.557295312364065,5.490799999999998,5.901748828091016,5.0
5477,5.78,5.455799999999998,5.797200256478331,5.471699999999999,5.626175064119582,5.81
9307,6.5500000000000025,6.549999999999996,6.567641047435632,6.549099999999997,6.5541852618589065,6.55
4600,6.88,6.879999999999996,6.933414428845777,6.881899999999996,6.893828607211443,6.88
63,6.03,6.036899999999994,6.1750458370530295,6.040099999999996,6.070511459263255,6.04
12163,6.36,6.359600000000011,6.378407105780099,6.355600000000009,6.36340177644503,6.36
10734,6.169999999999997,6.169999999999996,6.192369754822043,6.173199999999997,6.176392438705508,6.17
3105,4.72,4.823300000000004,5.721327725207144,4.792100000000001,5.0141819313017875,5.18
4216,7.63,7.629999999999996,7.64170908141135,7.631199999999995,7.633227270352836,7.63
9386,0.0,0.0,0.23028285350887168,0.0,0.05757071337721792,0.0
3780,6.49,6.6311000000000035,6.198313105102343,6.813900000000001,6.533328276275586,6.74
3315,6.75,6.7490000000000006,6.726806246143129,6.749300000000001,6.743776561535783,6.75
9484,5.62,5.620600000000001,5.477020964426137,5.576600000000001,5.5735552411065346,5.62
8982,6.36,6.358600000000011,6.318323309494235,6.3568000000000096,6.348430827373564,6.36
8742,6.78,6.778599999999984,6.790848565382563,6.772099999999989,6.780387141345635,6.78
10561,6.62,5.842900000000001,5.786589084761623,5.7571999999999965,6.001672271190405,5.2
2495,7.110000000000005,7.11000000000001,7.053377604511748,7.11010000000001,7.095869401127943,7.11
4779,5.46,5.459999999999993,5.302200465383833,5.458499999999998,5.4201751163459555,5.46
1261,7.650000000000001,7.649999999999986,7.675440014318494,7.645499999999988,7.655235003579617,7.65
3429,6.71,6.710000000000003,6.6841285308122655,6.712900000000006,6.704257132703068,6.71
10094,7.420000000000001,7.417799999999993,7.445040418759565,7.415799999999995,7.424660104689888,7.42
3425,7.85,7.849500000000013,7.833870640233439,7.845500000000012,7.8447176600583655,7.85
1398,7.0600000000000005,7.059999999999986,7.082575745584657,7.060599999999988,7.065793936396158,7.06
379,7.99,7.989800000000007,7.972085610716397,7.989900000000006,7.985446402679103,7.99
6203,8.46,8.46190000000001,8.389903896265771,8.455800000000012,8.44190097406645,8.46
13262,6.63,6.629999999999996,6.685287611010379,6.632399999999995,6.644421902752592,6.63
13186,5.5,5.162099999999999,5.65767078866363,5.229500000000002,5.387317697165908,5.56
2039,5.14,5.137899999999993,5.050888678856653,5.132299999999992,5.115272169714159,5.14
5403,7.02,7.01999999999999,7.016613223233562,7.01789999999999,7.018628305808385,7.02
10480,4.1,4.465800000000005,5.1703473903163015,4.327300000000005,4.515861847579078,5.0
6338,5.88,5.709399999999999,5.754404280923904,5.689500000000001,5.758326070230975,6.31
1346,5.88,5.878599999999998,6.063771702100552,5.876099999999997,5.924617925525137,5.87
2085,7.519999999999998,7.51999999999999,7.526949996267252,7.519099999999991,7.521512499066808,7.52
13917,3.25,3.4440999999999984,3.9968468110534974,3.4049000000000005,3.5239617027633745,3.63
1489,8.01,8.010299999999994,7.966678858155796,8.011599999999993,7.999644714538945,8.01
11628,4.75,5.883900000000003,5.486345309813461,5.680600000000002,5.450211327453367,6.33
10421,6.85,6.850000000000012,6.9024468334856355,6.85170000000001,6.863536708371415,6.85
6630,7.1599999999999975,7.159999999999999,7.122459754876663,7.159299999999997,7.150439938719164,7.16
795,4.67,5.542900000000002,5.1257416110847185,5.675700000000001,5.25358540277118,4.33
2924,5.27,4.691799999999998,5.041434074643016,4.695799999999999,4.924758518660753,5.78
6866,6.96,6.959800000000002,6.894368583752853,6.961700000000007,6.943967145938216,6.96
8214,7.41,7.4099999999999975,7.405039877521593,7.410599999999999,7.408909969380397,7.41
13267,6.699999999999999,6.700000000000005,6.6464561522356425,6.700900000000005,6.686839038058912,6.7
3154,6.69,6.094799999999999,6.097564290742935,6.258700000000002,6.285266072685734,6.33
6829,6.710000000000001,6.710000000000003,6.7271199568746844,6.7108000000000025,6.714479989218673,6.71
14149,6.6,4.849799999999999,4.6830208087448195,5.4425,5.393830202186204,6.14
11665,7.91,7.909999999999996,7.879697654468532,7.908399999999995,7.902024413617131,7.91
4999,6.9399999999999995,6.940000000000014,6.95184475067485,6.940600000000013,6.943111187668719,6.94
3404,7.3400000000000025,7.3400000000000025,7.351885610229329,7.338400000000004,7.3425714025573345,7.34
1799,6.46,6.46,6.465333139976369,6.460500000000001,6.461458284994092,6.46
1328,6.28,6.279799999999986,6.33919061970404,6.281599999999986,6.295147654926003,6.28
7840,5.6,5.6823000000000015,5.618959049176769,6.0114,5.728164762294192,5.92
2609,7.5,7.500699999999999,7.457018711603868,7.502999999999998,7.490179677900967,7.5
11430,7.300000000000003,7.299499999999992,7.334848673477968,7.295099999999994,7.307362168369489,7.29
1688,7.42,7.419999999999991,7.38493903778924,7.418399999999994,7.410834759447306,7.42
12169,7.25,7.25,7.216346703184622,7.248900000000001,7.241311675796156,7.25
3804,6.3,6.304599999999997,6.3313282459327915,6.304399999999995,6.310082061483196,6.31
11546,6.060000000000001,6.059599999999993,6.026358574117385,6.070999999999995,6.0542396435293435,6.06
12210,6.57,6.262400000000003,5.998563703967656,6.364799999999999,6.298940925991914,5.71
1744,6.65,6.6618,6.511567500387174,6.706699999999995,6.632516875096792,7.02
8,8.24,8.238900000000006,8.157287002736666,8.23560000000001,8.21794675068417,8.24
5902,6.76,5.426300000000005,5.320663571840586,5.525700000000004,5.7581658929601485,5.43
4519,7.8,7.8005999999999895,7.771835667174548,7.803199999999987,7.79390891679363,7.8
5483,6.29,6.4425000000000034,6.463505272315323,6.558000000000003,6.438501318078832,6.26
8672,7.13,7.121400000000003,7.11417053722917,7.121000000000002,7.121642634307294,7.12
11299,6.51,6.509999999999994,6.554543199352356,6.509299999999995,6.520960799838086,6.51
2019,7.239999999999999,7.240000000000006,7.2158576939203165,7.240200000000007,7.234014423480083,7.24
11436,6.8000000000000025,6.799999999999995,6.764731829516712,6.796699999999996,6.790357957379177,6.8
1475,5.06,5.0576000000000025,5.018234848563797,5.037500000000003,5.043333712140951,5.06
11012,6.15,6.148299999999991,6.334388361201009,6.1354999999999915,6.192047090300248,6.14
9554,6.85,6.850300000000012,6.809559861636491,6.85010000000001,6.839989965409128,6.85
5921,7.85,7.840900000000005,7.817929765193011,7.841500000000008,7.837582441298255,7.84
7195,6.49,6.354200000000005,6.3660123208188555,6.320600000000002,6.382703080204716,6.18
2054,3.63,5.1107,5.392978286368951,5.349000000000001,4.870669571592238,5.31
13523,4.07,5.015799999999997,5.218928365791959,4.914000000000001,4.804682091447989,3.85
10730,7.64,7.639999999999989,7.595148671877175,7.637099999999988,7.628062167969288,7.64
12909,5.92,5.753400000000002,5.72360846736113,5.692499999999999,5.772377116840283,5.62
6973,4.92,4.864700000000006,4.635240339949612,4.912700000000006,4.833160084987407,4.85
2439,5.33,5.263500000000002,5.65767078866363,5.208399999999999,5.364892697165908,4.44
6180,6.4,5.877600000000001,5.664810448901992,5.720799999999998,5.915802612225498,5.0
10859,5.63,5.592000000000002,5.346573887488701,5.6031,5.542918471872176,4.54
10138,6.8400000000000025,6.84,6.798617182641643,6.8397000000000014,6.8295792956604116,6.84
13548,6.879999999999998,6.879999999999996,6.843848542769459,6.877799999999997,6.870412135692363,6.88
3946,5.31,5.319099999999996,5.1878042663726385,5.3218,5.284676066593159,5.32
10687,6.430000000000004,6.429799999999995,6.464162153609548,6.426199999999994,6.437540538402386,6.43
10934,6.83,5.9698,5.876582791000832,5.626600000000002,6.075745697750209,5.92
12916,4.8,4.0405999999999995,5.111303919352299,4.156199999999998,4.527025979838074,5.5
8183,6.43,5.928599999999999,5.73515033427081,5.886899999999997,5.995162583567701,6.0
4089,6.8000000000000025,6.799999999999995,6.794222973094372,6.801199999999994,6.798855743273591,6.8
8269,5.3,5.301900000000004,5.208569675737447,5.283100000000002,5.273392418934363,5.3
12008,6.24,4.942199999999998,5.339297734147202,5.1854000000000005,5.4267244335368,7.19
12572,7.47,7.470000000000017,7.489542469296082,7.469800000000017,7.474835617324029,7.47
3984,5.4,5.3998999999999935,5.265812205959322,5.397599999999998,5.365828051489828,5.4
6096,7.13,7.124700000000001,7.089354051506591,7.125800000000002,7.117463512876648,7.12
12691,7.1000000000000005,7.100000000000012,7.044830620266373,7.100900000000011,7.086432655066599,7.1
11824,6.590000000000002,6.589999999999999,6.594677923829627,6.589599999999999,6.591069480957406,6.59
9313,4.45,4.457000000000001,4.624490848282267,4.449199999999996,4.495172712070566,4.39
